"aa_id"|"infotype"|"info"|"lastupdate"|"staffid"|"remarks"
"S041015"|"Other Requirement"|"day school"|"20210312173658"|"AA00011"|""
"S041015"|"School Preferred"|"Headington School"|"20210312173715"|"AA00011"|""
"S041015"|"School Applied Before"|"Oxford High School"|"20210312173737"|"AA00011"|""
"S041015"|"Relatives / Friends Studying in UK"|"Yes, Cardiff Sixth Form College"|"20210312173802"|"AA00011"|""
"S041015"|"Relatives / Friends act as Guardian in UK"|"Yes, parents will stay with the student"|"20210312173826"|"AA00011"|""
"S041017"|"English Standard"|"EXCELLENT"|"20210313112502"|"AA00011"|""
"S041017"|"Studying in UK"|"Y"|"20210313112502"|"AA00011"|""
"S041017"|"Studying in UK School"|"Cousins, friends"|"20210313112502"|"AA00011"|""
"S041017"|"Preferred School Type"|"NO PREFERENCE"|"20210313112502"|"AA00011"|""
"S041017"|"Religion Requirement"|"No all-girl catholic school"|"20210313112502"|"AA00011"|""
"S041018"|"Work in Government"|"N"|"20210313133633"|"AA00011"|""
"S041018"|"English Standard"|"WEAK"|"20210313133633"|"AA00011"|""
"S041018"|"Interests / Hobbies"|"play basketball"|"20210313133633"|"AA00011"|""
"S041018"|"Character"|"restrained"|"20210313133633"|"AA00011"|""
"S041018"|"Learning Difficulties"|"Y"|"20210313133633"|"AA00011"|""
"S041018"|"Studying in UK"|"N"|"20210313133633"|"AA00011"|""
"S041018"|"Guardian Type"|"N"|"20210313133633"|"AA00011"|""
"S041018"|"Preferred School Type"|"CO-ED"|"20210313133633"|"AA00011"|""
"S041018"|"Max Budget per Term"|"15000-20000 GPB"|"20210313133633"|"AA00011"|""
"S041018"|"School Preferred"|"Burford School"|"20210313133633"|"AA00011"|""
"S041019"|"Interests / Hobbies"|"Reading, writing and drawing"|"20210313150458"|"AA00011"|""
"S041019"|"English Standard"|"excellent"|"20210313150505"|"AA00011"|""
"S041019"|"Character"|"Curious, understanding, diplomatic, observant, kind"|"20210313150520"|"AA00011"|""
"S041019"|"Special Talents"|"Grade 8 Piano"|"20210313150535"|"AA00011"|""
"S041019"|"Location Preference"|"Open"|"20210313150555"|"AA00011"|""
"S041019"|"Religion Requirement"|"Christianity (preferred) or non-denominational"|"20210313150612"|"AA00011"|""
"S041019"|"Other Requirement"|"Good academic results and good culture"|"20210313150626"|"AA00011"|""
"S041019"|"School Preferred"|"Open for recommendation"|"20210313150644"|"AA00011"|""
"S041019"|"Reasons to Study in UK"|"Further study in UK university"|"20210313150703"|"AA00011"|""
"S041038"|"Location Preference"|"Reading, Surrey, Oxfordshire, Berkshire"|"20210322170310"|"AA00011"|""
"S041167"|"Location Preference"|"London, Southern England"|"20210315120820"|"AA00011"|""
"S041167"|"Reasons to Study in UK"|"To obtain better education"|"20210315120836"|"AA00011"|""
"S041021"|"English Standard"|"above average"|"20210315121732"|"AA00011"|""
"S041021"|"Interests / Hobbies"|"Basketball, Computer Games"|"20210315121747"|"AA00011"|""
"S041021"|"Character"|"Honest, Hard-working, Subjective, Empathetic, Optimistic"|"20210315121801"|"AA00011"|""
"S041038"|"Relatives / Friends act as Guardian in UK"|"Yes, parents"|"20210322170410"|"AA00011"|""
"S041021"|"Location Preference"|"Greater London or under an hour from London"|"20210315121843"|"AA00011"|""
"S041045"|"Preferred School Type"|"co-ed"|"20210322175052"|"AA00011"|""
"S041021"|"Max Budget per Term"|"50000"|"20210315121909"|"AA00011"|""
"S041021"|"Preferred School Type"|"Boys"|"20210315121923"|"AA00011"|""
"S041021"|"Other Requirement"|"Preferably Schools that provide A-Level courses"|"20210315121940"|"AA00011"|""
"S041021"|"School Preferred"|"Dulwich College, Tonbridge School, Bromsgrove School, Brighton College"|"20210315122015"|"AA00011"|""
"S041021"|"Reasons to Study in UK"|"Planning to study university there in the future"|"20210315122039"|"AA00011"|""
"S041021"|"Relatives / Friends Studying in UK"|"Yes, one friend in Year 10 studying in Dulwich College and two friends in Year 10 studying in Tonbridge School"|"20210315122104"|"AA00011"|""
"S041021"|"Relatives / Friends act as Guardian in UK"|"Yes, brother. Lives in 198 Gladstone Avenue."|"20210315122127"|"AA00011"|""
"S041043"|"English Standard"|"average"|"20210322103530"|"AA00011"|""
"S041022"|"English Standard"|"above average"|"20210315122642"|"AA00011"|""
"S041022"|"Interests / Hobbies"|"Hiking, tennis, swimming"|"20210315122702"|"AA00011"|""
"S041022"|"Character"|"Cheerful but could be shy at times"|"20210315122718"|"AA00011"|""
"S041043"|"Interests / Hobbies"|"Playing Harp"|"20210322103547"|"AA00011"|""
"S041043"|"Relatives / Friends Studying in UK"|"Yes, University of Essex Colchester Campus"|"20210322103621"|"AA00011"|""
"S041043"|"Preferred School Type"|"co-ed"|"20210322103630"|"AA00011"|""
"S041022"|"Preferred School Type"|"co-ed"|"20210315122816"|"AA00011"|""
"S041022"|"School Preferred"|"Harrow U.K."|"20210315122826"|"AA00011"|""
"S041038"|"Max Budget per Term"|"8000"|"20210322170332"|"AA00011"|""
"S041022"|"Learning Difficulties"|"Yes, High Functioning Autism"|"20210315122907"|"AA00011"|""
"S041022"|"Relatives / Friends Studying in UK"|"Yes, brother; The King’s School Canterbury"|"20210315122927"|"AA00011"|""
"S041022"|"Relatives / Friends act as Guardian in UK"|"Yes, mother"|"20210315122945"|"AA00011"|""
"S041023"|"Work in Government"|"N"|"20210316095913"|"AA00088"|""
"S041023"|"English Standard"|"ABOVE AVERAGE"|"20210316095913"|"AA00088"|""
"S041023"|"Interests / Hobbies"|"Violin, dancing, drawing (very talented)"|"20210316095913"|"AA00088"|""
"S041023"|"Character"|"mature, cheerful, a bit quiet sometimes, clever"|"20210316095913"|"AA00088"|""
"S041023"|"Learning Difficulties"|"N"|"20210316095913"|"AA00088"|""
"S041023"|"Special Talents"|"creative arts"|"20210316095913"|"AA00088"|""
"S041023"|"Studying in UK"|"N"|"20210316095913"|"AA00088"|""
"S041023"|"Guardian Type"|"N"|"20210316095913"|"AA00088"|""
"S041023"|"Location Preference"|"UK"|"20210316095913"|"AA00088"|""
"S041023"|"Preferred School Type"|"NO PREFERENCE"|"20210316095913"|"AA00088"|""
"S041023"|"Max Budget per Term"|"250,000"|"20210316095913"|"AA00088"|""
"S041023"|"Religion Requirement"|"Catholics but not a must"|"20210316095913"|"AA00088"|""
"S041023"|"Reasons to Study in UK"|"To speak better English and to seek more modern education methods, e.g. IB"|"20210316095913"|"AA00088"|""
"S041024"|"Work in Government"|"N"|"20210316100254"|"AA00088"|""
"S041024"|"English Standard"|"ABOVE AVERAGE"|"20210316100254"|"AA00088"|""
"S041024"|"Interests / Hobbies"|"Basketball, viola, computer, computer games"|"20210316100254"|"AA00088"|""
"S041024"|"Character"|"talkative, imaginative, obedient to teachers, friendly, caring"|"20210316100254"|"AA00088"|""
"S041024"|"Learning Difficulties"|"N"|"20210316100254"|"AA00088"|""
"S041024"|"Special Talents"|"nil, maybe computer coding"|"20210316100254"|"AA00088"|""
"S041024"|"Studying in UK"|"N"|"20210316100254"|"AA00088"|""
"S041024"|"Guardian Type"|"N"|"20210316100254"|"AA00088"|""
"S041024"|"Location Preference"|"UK"|"20210316100254"|"AA00088"|""
"S041024"|"Preferred School Type"|"NO PREFERENCE"|"20210316100254"|"AA00088"|""
"S041024"|"Max Budget per Term"|"250,000"|"20210316100254"|"AA00088"|""
"S041024"|"Religion Requirement"|"Catholics but not a must"|"20210316100254"|"AA00088"|""
"S041024"|"Other Requirement"|"Basketball, music lesson to continue viola practice"|"20210316100254"|"AA00088"|""
"S041024"|"Reasons to Study in UK"|"To speaker better English and to seek a modern education method in western countries, e.g. IB"|"20210316100254"|"AA00088"|""
"S041027"|"English Standard"|"EXCELLENT"|"20210316115346"|"AA00088"|""
"S041028"|"English Standard"|"AVERAGE"|"20210316144730"|"AA00088"|""
"S041028"|"Interests / Hobbies"|"Produce music,  Debate, drawing"|"20210316144739"|"AA00088"|""
"S041028"|"Character"|"Extrovert and communicative."|"20210316144751"|"AA00088"|""
"S041028"|"Special Talents"|"Viola"|"20210316144801"|"AA00088"|""
"S041028"|"Location Preference"|"Convenient transportation"|"20210316144817"|"AA00088"|""
"S041028"|"School Preferred"|"Top 30 schools"|"20210316144835"|"AA00088"|""
"S041028"|"Relatives / Friends Studying in UK"|"Courtauld Institute"|"20210316144950"|"AA00088"|""
"S041028"|"Relatives / Friends act as Guardian in UK"|"London"|"20210316144956"|"AA00088"|""
"S041029"|"English Standard"|"EXCELLENT"|"20210316145540"|"AA00088"|""
"S041029"|"Interests / Hobbies"|"Reading, writing, Art work, Swimming, cross country"|"20210316145553"|"AA00088"|""
"S041029"|"Character"|"agreeable, gentle, compassionate, sensitive, helpful"|"20210316145604"|"AA00088"|""
"S041029"|"Special Talents"|"story creation ,Art design, physical strength in sports"|"20210316145618"|"AA00088"|""
"S041036"|"Preferred School Type"|"BOYS"|"20210319103006"|"AA00088"|""
"S041029"|"Location Preference"|"London  and Manchester"|"20210316145632"|"AA00088"|""
"S041029"|"Other Requirement"|"Decent sports facilities"|"20210316145801"|"AA00088"|""
"S041029"|"Reasons to Study in UK"|"For his future studies in Arts and design"|"20210316150102"|"AA00088"|""
"S041032"|"Work in Government"|"N"|"20210317121007"|"AA00011"|""
"S041032"|"English Standard"|"ABOVE AVERAGE"|"20210317121007"|"AA00011"|""
"S041032"|"Interests / Hobbies"|"football"|"20210317121007"|"AA00011"|""
"S041032"|"Character"|"introvert, analytical, logical"|"20210317121007"|"AA00011"|""
"S041032"|"Learning Difficulties"|"N"|"20210317121007"|"AA00011"|""
"S041032"|"Studying in UK"|"N"|"20210317121007"|"AA00011"|""
"S041032"|"Guardian Type"|"Y"|"20210317121007"|"AA00011"|""
"S041032"|"Guardian in UK"|"MAY BE"|"20210317121007"|"AA00011"|""
"S041032"|"Location Preference"|"No preference"|"20210317121007"|"AA00011"|""
"S041032"|"Preferred School Type"|"CO-ED"|"20210317121007"|"AA00011"|""
"S041050"|"Work in Government"|"N"|"20210325100406"|"AA00088"|""
"S041032"|"Religion Requirement"|"Christianity"|"20210317121007"|"AA00011"|""
"S041032"|"Max Budget per Term"|"30000-50000"|"20210317121457"|"AA00011"|""
"S041035"|"Work in Government"|"N"|"20210317122507"|"AA00011"|""
"S041035"|"English Standard"|"AVERAGE"|"20210317122507"|"AA00011"|""
"S041035"|"Interests / Hobbies"|"Squash"|"20210317122507"|"AA00011"|""
"S041035"|"Learning Difficulties"|"N"|"20210317122507"|"AA00011"|""
"S041035"|"Studying in UK"|"N"|"20210317122507"|"AA00011"|""
"S041035"|"Guardian Type"|"N"|"20210317122507"|"AA00011"|""
"S041035"|"Preferred School Type"|"NO PREFERENCE"|"20210317122507"|"AA00011"|""
"S041035"|"Max Budget per Term"|"10000"|"20210317122507"|"AA00011"|""
"S041037"|"Work in Government"|"N"|"20210317122728"|"AA00011"|""
"S041037"|"English Standard"|"WEAK"|"20210317122728"|"AA00011"|""
"S041037"|"Interests / Hobbies"|"Piano, Tennis"|"20210317122728"|"AA00011"|""
"S041037"|"Learning Difficulties"|"Y"|"20210317122728"|"AA00011"|""
"S041037"|"Learning Problems"|"Mild autism"|"20210317122728"|"AA00011"|""
"S041037"|"Studying in UK"|"Y"|"20210317122728"|"AA00011"|""
"S041037"|"Studying in UK School"|"Cousins"|"20210317122728"|"AA00011"|""
"S041037"|"Guardian Type"|"Y"|"20210317122728"|"AA00011"|""
"S041037"|"Guardian in UK"|"Grandfather"|"20210317122728"|"AA00011"|""
"S041037"|"Location Preference"|"Within 2 hours drive from London or Cambridge"|"20210317122728"|"AA00011"|""
"S041037"|"Preferred School Type"|"NO PREFERENCE"|"20210317122728"|"AA00011"|""
"S041037"|"Other Requirement"|"With good pastoral care, SEND provision esp. speech & language support"|"20210317122728"|"AA00011"|""
"S041164"|"Work in Government"|"N"|"20210317123302"|"AA00011"|""
"S041164"|"English Standard"|"ABOVE AVERAGE"|"20210317123302"|"AA00011"|""
"S041164"|"Interests / Hobbies"|"Maths, Coding, Percussion"|"20210317123302"|"AA00011"|""
"S041164"|"Character"|"Polite and humble"|"20210317123302"|"AA00011"|""
"S041164"|"Special Talents"|"Excellent in Olympiad Maths (awarding winning), Percussionlist in School Senior Symphonic Band"|"20210317123302"|"AA00011"|""
"S041164"|"Studying in UK"|"N"|"20210317123302"|"AA00011"|""
"S041164"|"Guardian Type"|"N"|"20210317123302"|"AA00011"|""
"S041164"|"Location Preference"|"Near Sutton London"|"20210317123302"|"AA00011"|""
"S041164"|"Preferred School Type"|"NO PREFERENCE"|"20210317123302"|"AA00011"|""
"S041164"|"Max Budget per Term"|"7000"|"20210317123302"|"AA00011"|""
"S041164"|"Religion Requirement"|"NIL"|"20210317123302"|"AA00011"|""
"S041164"|"Other Requirement"|"Computer Science option available in GCSE and A-Level"|"20210317123302"|"AA00011"|""
"S041164"|"School Preferred"|"Whitgift School, Trinity School of John Whitgif , City of London Freemen's School"|"20210317123302"|"AA00011"|""
"S041164"|"Reasons to Study in UK"|"Family will relocate to UK"|"20210317123302"|"AA00011"|""
"S041148"|"Work in Government"|"Y"|"20210317123521"|"AA00011"|""
"S041148"|"English Standard"|"ABOVE AVERAGE"|"20210317123521"|"AA00011"|""
"S041148"|"Learning Difficulties"|"N"|"20210317123521"|"AA00011"|""
"S041148"|"Studying in UK"|"N"|"20210317123521"|"AA00011"|""
"S041148"|"Guardian Type"|"N"|"20210317123521"|"AA00011"|""
"S041209"|"English Standard"|"AVERAGE"|"20210317123718"|"AA00011"|""
"S041209"|"Interests / Hobbies"|"music and travel"|"20210317123718"|"AA00011"|""
"S041209"|"Character"|"Active"|"20210317123718"|"AA00011"|""
"S041209"|"Learning Difficulties"|"N"|"20210317123718"|"AA00011"|""
"S041209"|"Studying in UK"|"N"|"20210317123718"|"AA00011"|""
"S041209"|"Guardian Type"|"N"|"20210317123718"|"AA00011"|""
"S041209"|"Location Preference"|"No preference"|"20210317123718"|"AA00011"|""
"S041209"|"Preferred School Type"|"GIRLS"|"20210317123718"|"AA00011"|""
"S041209"|"Max Budget per Term"|"40000"|"20210317123718"|"AA00011"|""
"S041209"|"Other Requirement"|"higher chance to enter into prestigous university (e.g. UCL, LSE, Imperial.. etc)"|"20210317123718"|"AA00011"|""
"S041050"|"English Standard"|"EXCELLENT"|"20210325100406"|"AA00088"|""
"S041050"|"Interests / Hobbies"|"Sports / Harp & Piano"|"20210325100406"|"AA00088"|""
"S041050"|"Character"|"Active"|"20210325100406"|"AA00088"|""
"S041050"|"Learning Difficulties"|"N"|"20210325100406"|"AA00088"|""
"S041050"|"Studying in UK"|"Y"|"20210325100406"|"AA00088"|""
"S041050"|"Studying in UK School"|"Cousins"|"20210325100406"|"AA00088"|""
"S041036"|"Interests / Hobbies"|"Skiing (a future star member of the HK Ski Association), trumpet, piano, tennis, handball team at DBS"|"20210319103006"|"AA00088"|""
"S041036"|"Learning Difficulties"|"N"|"20210319103006"|"AA00088"|""
"S041036"|"Special Talents"|"Skiing"|"20210319103006"|"AA00088"|""
"S041036"|"Studying in UK"|"Y"|"20210319103006"|"AA00088"|""
"S041036"|"Guardian Type"|"Y"|"20210319103006"|"AA00088"|""
"S041036"|"Max Budget per Term"|"15,000"|"20210319103006"|"AA00088"|""
"S041036"|"Religion Requirement"|"N/A"|"20210319103006"|"AA00088"|""
"S041036"|"School Preferred"|"Cothill, Summer Fields"|"20210319103006"|"AA00088"|""
"S041036"|"School Applied Before"|"Cothill"|"20210319103006"|"AA00088"|""
"S040972"|"English Standard"|"above average"|"20210320101812"|"AA00088"|""
"S040972"|"Interests / Hobbies"|"football, tennis"|"20210320101823"|"AA00088"|""
"S040972"|"Character"|"quick witted, shy at first"|"20210320101847"|"AA00088"|""
"S040972"|"Relatives / Friends act as Guardian in UK"|"yes, mother"|"20210320101902"|"AA00088"|""
"S040972"|"School Preferred"|"Caterham"|"20210320101916"|"AA00088"|""
"S040972"|"Reasons to Study in UK"|"would like to continue to study there for university"|"20210320101938"|"AA00088"|""
"S041040"|"English Standard"|"AVERAGE"|"20210320105935"|"AA00088"|""
"S041040"|"Interests / Hobbies"|"Basketball,play games on PC"|"20210320105946"|"AA00088"|""
"S041040"|"Character"|"Cheerful"|"20210320105958"|"AA00088"|""
"S041040"|"Preferred School Type"|"CO-ED"|"20210320110015"|"AA00088"|""
"S041040"|"Max Budget per Term"|"24000"|"20210320110039"|"AA00088"|""
"S041041"|"Work in Government"|"N"|"20210320115154"|"AA00011"|""
"S041041"|"English Standard"|"ABOVE AVERAGE"|"20210320115154"|"AA00011"|""
"S041041"|"Interests / Hobbies"|"sport"|"20210320115154"|"AA00011"|""
"S041041"|"Character"|"sporty"|"20210320115154"|"AA00011"|""
"S041041"|"Learning Difficulties"|"N"|"20210320115154"|"AA00011"|""
"S041041"|"Studying in UK"|"Y"|"20210320115154"|"AA00011"|""
"S041041"|"Studying in UK School"|"Guildhall School of Music and Drama"|"20210320115154"|"AA00011"|""
"S041041"|"Guardian Type"|"N"|"20210320115154"|"AA00011"|""
"S041038"|"English Standard"|"excellent"|"20210322170156"|"AA00011"|""
"S041038"|"Interests / Hobbies"|"drawing, reading"|"20210322170206"|"AA00011"|""
"S041038"|"Character"|"Quiet, kind, care for the others"|"20210322170213"|"AA00011"|""
"S041038"|"Reasons to Study in UK"|"Immigration"|"20210322170341"|"AA00011"|""
"S041045"|"Interests / Hobbies"|"dancing"|"20210322174954"|"AA00011"|""
"S041050"|"Guardian Type"|"Y"|"20210325100406"|"AA00088"|""
"S041045"|"English Standard"|"excellent"|"20210322175012"|"AA00011"|""
"S041045"|"Character"|"cheerful, proactive and out-spoken"|"20210322175018"|"AA00011"|""
"S041050"|"Guardian in UK"|"Uncles"|"20210325100406"|"AA00088"|""
"S041045"|"Relatives / Friends act as Guardian in UK"|"Yes, mother"|"20210322175118"|"AA00011"|""
"S041048"|"English Standard"|"EXCELLENT"|"20210323153330"|"AA00088"|""
"S041048"|"Learning Difficulties"|"N"|"20210323153330"|"AA00088"|""
"S041048"|"Guardian Type"|"Y"|"20210323153330"|"AA00088"|""
"S041047"|"Work in Government"|"N"|"20210324095854"|"AA00011"|""
"S041047"|"English Standard"|"EXCELLENT"|"20210324095854"|"AA00011"|""
"S041047"|"Learning Difficulties"|"N"|"20210324095854"|"AA00011"|""
"S041047"|"Preferred School Type"|"CO-ED"|"20210324095854"|"AA00011"|""
"S041047"|"School Preferred"|"City of London Freemen's School(day school)"|"20210324095854"|"AA00011"|""
"S041047"|"Reasons to Study in UK"|"Bno visa"|"20210324095854"|"AA00011"|""
"S041046"|"Work in Government"|"N"|"20210324095858"|"AA00011"|""
"S041046"|"English Standard"|"EXCELLENT"|"20210324095858"|"AA00011"|""
"S041046"|"Learning Difficulties"|"N"|"20210324095858"|"AA00011"|""
"S041046"|"Preferred School Type"|"CO-ED"|"20210324095858"|"AA00011"|""
"S041046"|"School Preferred"|"City of London Freemen's School(Day school)"|"20210324095858"|"AA00011"|""
"S041046"|"Reasons to Study in UK"|"BNO visa"|"20210324095858"|"AA00011"|""
"S041050"|"Preferred School Type"|"GIRLS"|"20210325100406"|"AA00088"|""
"S041050"|"School Preferred"|"Brighton College, Cheltenham Ladies’ College"|"20210325100406"|"AA00088"|""
"S041050"|"School Applied Before"|"Brighton College"|"20210325100406"|"AA00088"|""
"S041203"|"Work in Government"|"N"|"20210325100820"|"AA00088"|""
"S041203"|"English Standard"|"ABOVE AVERAGE"|"20210325100820"|"AA00088"|""
"S041203"|"Interests / Hobbies"|"Clarinet, Karate"|"20210325100820"|"AA00088"|""
"S041203"|"Learning Difficulties"|"N"|"20210325100820"|"AA00088"|""
