"aa_id"|"event"|"school_id"|"eventsubject"|"qualification"|"piece"|"composer"|"eventscore"|"offer"|"piority"|"lastupdate"|"staffid"|"remarks"
"S008840"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010046"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009357"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009357"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009357"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009357"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010251"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"P"|0|"20121004120918"|"AA00003"|""
"S010251"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S010156"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010156"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S010156"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009732"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009732"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009732"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009732"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008144"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008144"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008144"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008144"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009960"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009960"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009960"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008174"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009632"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009632"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009582"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009582"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009582"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009582"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009794"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009794"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009794"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009669"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009669"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009669"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009034"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009871"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S008657"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008657"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008657"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S005797"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S005797"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S005797"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S006982"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S006982"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S006982"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009591"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009591"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009350"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009350"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009350"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009350"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009784"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009784"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S007188"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S007188"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S007188"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S007188"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S007188"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009231"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120920183907"|"AA00019"|""
"S009323"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009968"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009935"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009935"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009935"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009935"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009125"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009579"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009579"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S008561"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008561"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S008561"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008561"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009433"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009433"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009433"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009141"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009141"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009141"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009942"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009942"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009942"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S003749"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S003749"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S003749"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S003749"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010092"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S010092"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S010092"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S010092"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S010092"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009425"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120920183907"|"AA00019"|""
"S001420"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S001420"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S001420"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S001420"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009625"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009625"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009625"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009625"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009790"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S006142"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009720"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009720"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009720"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009720"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009720"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009720"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009720"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S010249"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009791"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009791"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009791"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009791"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008749"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008914"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009527"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009527"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009527"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S007693"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S007693"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S007693"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S007693"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S008727"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008727"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S008727"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S008727"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009280"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S004179"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S004179"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S004179"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010141"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S010141"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S010140"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S010140"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009632"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009632"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010013"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009923"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009923"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009923"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009923"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009923"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009679"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009604"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009604"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009604"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009604"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S008919"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008919"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008919"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010039"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120920183907"|"AA00019"|""
"S008919"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009394"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009394"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009394"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009394"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010021"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|""|0|"20120920183907"|"AA00019"|""
"S009394"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S005711"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S005711"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S005711"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S005711"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S005711"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009778"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"NS"|0|"20121004120918"|"AA00003"|""
"S009778"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"NS"|0|"20121004120918"|"AA00003"|""
"S009778"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"NS"|0|"20121004120918"|"AA00003"|""
"S009778"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"NS"|0|"20121004120918"|"AA00003"|""
"S000699"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S000699"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S000699"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S000699"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009182"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009264"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009264"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009264"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S005710"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S005710"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S005710"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009522"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009522"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009522"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009522"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S007334"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S007334"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S007334"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S007334"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009037"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009622"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009477"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009477"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009477"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009477"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009489"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009489"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009489"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009489"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010015"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S010015"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009699"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009699"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009699"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009699"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S008949"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009621"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009621"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009621"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009621"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S005411"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S005411"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S005411"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S005411"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009396"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010076"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S010076"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009461"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"N"|0|"20121004120918"|"AA00003"|""
"S009461"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009813"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009813"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009813"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009813"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009993"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009993"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009745"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
"S009898"|"TOP SCHOOLS WEEKEND 2012"||""|""|""|""|""|"Y"|0|"20121004120918"|"AA00003"|""
