"school_id"|"detailtype"|"detail"|"case"|"lastupdate"|"staffid"
655|"SPORTS"|"Main sports are hockey, netball, football, rugby, cricket and tennis

Sporting Activities 
American Football, Badminton , Basketball, Clay Pigeon Shooting, Climbing (Seniors) , Cricket and nets (Boys and Girls) ,Cross Country Running ,Cycling ,Fives ,Hockey ,Rounders ,Rugby ,Soccer and Soccer Skills ,Squash ,Swimming ,Non-swimmers (compulsory for   non-swimmers) ,Tag Rugby (Junior Girls) ,Tennis  

Other Clubs 
Art ,Astronomy ,Book Club ,Chess ,Combined Cadet Force: Army, Navy and RAF   (Year 10 and above) ,Cookery ,Craft ,Creative Writing , Community Action ,Cycling ,Debating Society ,Drama ,Duke of Edinburgh (Year 10 and above) ,Gardening ,Model United Nations ,Museum Club ,Photography ,Riding ,Russian (Years 12 & 13) ,Sewing"|"N"|"20140519221451"|""
655|"SCHOOL"|"1553 |

* all are full boarders, 11%  international pupils – mostly Europe (three and a half per cent) or the Far East (five per cent). 
* Since 2007, Mr John Franklin BA Dip Teaching MEd admin (early sixties), came from nine years of headship at Ardingly. Born in Australia and is quietly-spoken yet firm.
* Train from London Victoria to Christ’s Hospital is only 1 hour direct train
* 18 boarding houses: 8 boys and 8 girls for Y7-12, 2 houses were built for Upper Sixth only (Grecian houses)
* Central Dining Hall
* Sat AM school
* In 2013, 11 to Oxbridge
* Strange uniform  – mustard coloured socks and long blue coats.
* Royal Mathematical School is a branch of Christ's Hospital, founded by Charles II. It is currently Christ's Hospital's Maths Department.
* Marching band takes place at 1pm six days a week if weather allows, all students have to walk round the school behind the school band
* Blue Coats sports centre is used by the public 60 per cent of the time.

GSG View

Well adjusted, confident and accepting children who look forward to coming to school. This is the only independent school that escapes the state school prejudice when attracting principled teachers. The Old Blues are incredibly loyal and you can see why – with 75 per cent of them in the top quartile of income in their later life, CH turns many lives around in an unpretentious and joyful manner. Admirable work."|"N"|"20140519221050"|""
381|"AA ONLY"|"* caring: water dispenser everywhere 水機學校"|"N"|"20140520000334"|""
381|"SPORTS"|"c"|"N"|"20140520000655"|""
381|"SCHOOL"|"1894 | 
* only 20 min by train from London King's Cross to Potters Bar, then 10 min drive to school 
* Since 2006, Mrs Pauline Edgar read history at London University.
* One of only 20 schools to run the elite Leith’s cookery course in preference to food tech
* A school for budding international sports stars"|"N"|"20140520000227"|""
381|"AA ONLY"|"* caring: water dispenser everywhere 水機學校
* Uniform in purple"|"N"|"20140520000720"|""
381|"SCHOOL"|"1894 | 120 acres 
* only 20 min by train from London King's Cross to Potters Bar, then 10 min drive to school 
* Since 2006, Mrs Pauline Edgar read history at London University.
* boarding : horizontal
* One of only 20 schools to run the elite Leith’s cookery course in preference to food tech
* A school for budding international sports stars


GSG View

A modern girls’ school to which others should aspire. A winning combination of traditional values with a broad, forward-looking education to equip bright young women with the integrity and self-belief to make a difference in the world of the future."|"N"|"20140520001356"|""
29|"SCHOOL"|"1656 |

* 10 min walk to Newport Town Centre
* Academy
* selective
* 4 houses : Vertical"|"N"|"20140519211535"|""
101|"AA ONLY"|"* Difficult to get in
* Very different from boarding school style and extremely academic"|"N"|"20140520103330"|""
103|"APPLICATION PROCEDURE"|"OctExpo_school
consultant review students details with school rep"|"N"|"20140520103911"|""
103|"SCHOOL"|"1811/ 80acres, 

* Most of the sports facilities are on-site, but the school also owns 20 acres of playing fields a short walk away
* Maths and science are stand out subjects here (triple science the norm
* 11 Oxbridge, most of rest to other top tier destinations eg Bristol, Southampton, Exeter, Warwick, York etc
* three houses, one for younger boys, one for older boys and another for girls, separated into junior and senior areas
* Boarders are from various parts of Britain, Eastern European countries and, substantially, from East Asia.
* A number of older pupils are accommodated in single rooms, some of which have ensuite facilities. Although younger pupils are happy to share rooms"|"N"|"20140520104505"|""
475|"ACTIVITIES"|"* debating, Model United Nations, dance"|"N"|"20141211165926"|"AA00006"
36|"SCHOOL"|"GSG Review

Wide-ranging staff, confident and down-to-earth pupils, beautiful grounds and improving facilities – bit of a mystery as to why more people are not raving about this school, one of Sussex's best-kept secrets."|"N"|"20140520152312"|""
53|"AA ONLY"|"*FebExpo_School"|"N"|"20140520161304"|""
53|"AA ONLY"|"*FebExpo_School
*will be taking BOYS into boarding from September 2014"|"N"|"20140520161330"|""
53|"AA ONLY"|"*FebExpo_School
*will be taking BOYS into boarding from September 2014"|"N"|"20140520161403"|""
53|"SCHOOL"|"*Catholic"|"N"|"20140520161442"|""
53|"SCHOOL"|"*Catholic
*1915/20acres
* a significant proportion of the boarders are from overseas, most from the Far East and some from Africa, South America or Europe
*Caring and small school
*2 boarding houses,  Girls' boarding is in the main school building in School House. From September 2014 boys will occupy newly designed accommodation in a separate wing known as Loreto House
*AL Law, Textile and Media Studies are available
* No Oxbridge in 2013, with top students went to Bristol, Bath Durham, York, Warwick. Art, Media seem to be popular course for leavers"|"N"|"20140520163009"|""
150|"SCHOOL"|"*500acres
*no shops in the village, have to walk a mile to the nearest (tiny) co-op 
*RS complusory for all
*85% of pupils are boarders
*full programme of activities in the weekend
* 6houses for boarders and day pupils
*Organists lucky enough to have two quality instruments to play on site
*15% of the pupils are from overseas, 6% of our pupils come from Europe, 4% from the rest of the world.
*80% pupils are Catholic
*Boys and girls are in 6:4, as girls are introduced in 2005
*strong spiritual direction in a school"|"N"|"20140520163817"|""
150|"SCHOOL"|"*500acres
*no shops in the village, have to walk a mile to the nearest (tiny) co-op 
*RS complusory for all
*85% of pupils are full boarders
*full programme of activities in the weekend
* 6houses for boarders and day pupils
*Organists lucky enough to have two quality instruments to play on site
*15% of the pupils are from overseas, 6% of our pupils come from Europe, 4% from the rest of the world.
*80% pupils are Catholic
*Boys and girls are in 6:4, as girls are introduced in 2005
*strong spiritual direction in a school"|"N"|"20140520163928"|""
150|"SCHOOL"|"*500acres
*no shops in the village, have to walk a mile to the nearest (tiny) co-op 
*RS complusory for all
*85% of pupils are full boarders
*full programme of activities in the weekend
* 6houses for boarders and day pupils
*Organists lucky enough to have two quality instruments to play on site
*15% of the pupils are from overseas, 6% of our pupils come from Europe, 4% from the rest of the world.
*80% pupils are Catholic
*Boys and girls are in 6:4, as girls are introduced in 2005
*strong spiritual direction in a school
*two Oxbridge offers in 2013 

GSG View,

A culture of aspiration, whether spiritual or academic, pervades this rather rarefied school. Sheltered by the abbey and guided by its faith, pupils are cocooned from less welcome bits of modern life and allowed to concentrate on acquiring a thorough intellectual and spiritual toolkit, and to grow up in their own time, with idiosyncrasies intact. Very special, and not for everyone we suspect, but a great choice for practising Catholics and those seeking strong spiritual direction in a school."|"N"|"20140520164829"|""
248|"SCHOOL"|"1877







GSG View:

A delightful, small and happy school which offers wonderful opportunities to anyone who is prepared to get stuck in, where effort is rewarded and friendships flourish, unhampered by bogus sophistication and false glitter."|"N"|"20140520170243"|""
30021|"ACTIVITIES"|"* At Rockport all children learn to lead by giving service to others. Whether this is through our community service projects, participation in the Duke of Edinburgh’s Award or involvement in Round Square international projects
*  almost 100% participation in the Duke of Edinburgh’s Award\"|"N"|"20150209153121"|"AA00006"
248|"SCHOOL"|"1877


*69% boarders are full boarders
*4 boarding houses, 1 for for pupils up to and including Year 8, and 2 house for Y9 - 13 boys and one for Year 9 -13 girls
*boarders from overseas come predominantly from China and Germany, with some others joining from Eastern European countries.
*Sat activities morning with culture, academic and activities



GSG View:

A delightful, small and happy school which offers wonderful opportunities to anyone who is prepared to get stuck in, where effort is rewarded and friendships flourish, unhampered by bogus sophistication and false glitter."|"N"|"20140520171428"|""
248|"SCHOOL"|"1877


*69% boarders are full boarders
*4 boarding houses, 1 for for pupils up to and including Year 8, and 2 house for Y9 - 13 boys and one for Year 9 -13 girls
*boarders from overseas come predominantly from China and Germany, with some others joining from Eastern European countries.
*Sat activities morning with culture, academic and activities
*onsite Adventure Centre. Skills learnt include navigation, camping, climbing, orienteering and canoeing. Personal development begins with focus on self-reliance and confidence, gradually progressing to teamwork, problem-solving, decision making, planning and leadership.



GSG View:

A delightful, small and happy school which offers wonderful opportunities to anyone who is prepared to get stuck in, where effort is rewarded and friendships flourish, unhampered by bogus sophistication and false glitter."|"N"|"20140520171754"|""
